anio;periodo;mes;area;ciudad;tasa_participacion_global;tasa_participacion_bruta;tasa_desempleo;empleo_total;empleo_formal;empleo_informal;empleo_adecuado;subempleo;no_remunerado;otro_no_pleno;brecha_adecuado_HM;brecha_salarial_HM;NiNi;desempleo_juvenil;trabajo_infantil;empleo_manufactura;tasa_asistencia_clases;pobreza_ingresos;pobreza_extrema_ingresos
2020;10;Octubre;1;090150;62.548;46.212;4.3585;95.6415;48.0386;45.4841;40.0614;26.0556;4.4918;23.014;26.5678;26.4982;20.6446;9.969;0.0977;14.2689;70.5331;21.2163;4.1383
2020;10;Octubre;1;170150;62.6465;49.1148;19.2529;80.7471;74.0045;21.6145;31.5155;29.9884;3.7342;13.315;15.2466;13.2355;20.9364;33.7187;1.0304;11.9372;80.8992;26.0504;10.3
2020;10;Octubre;1;180150;66.7473;51.868;7.2147;92.7853;66.2936;27.1962;33.4751;29.9851;7.1437;21.811;17.9902;23.1189;12.7833;11.256;3.1091;18.6507;84.4581;19.9343;7.0001
2020;10;Octubre;2;070150;46.6379;39.4945;0.0;100.0;67.3091;20.509;73.4;20.509;0.0;6.0909;-0.353;1.2976;45.0945;0.0;0.0;0.0;45.7546;30.5548;30.5548
2020;10;Octubre;2;090150;45.0008;27.5896;0.0;100.0;11.7916;86.039;43.6319;15.9902;25.4723;14.9055;24.2051;-8.1469;35.1242;0.0;0.0;0.0;61.3457;57.7565;10.5415
2020;10;Octubre;2;170150;49.9073;33.0818;2.7041;97.2959;61.9073;32.5342;38.2289;2.7041;12.3542;44.0087;70.0935;22.4277;31.846;0.0;0.0;5.5585;76.3001;35.1168;35.1168
2020;10;Octubre;2;180150;75.0;57.1429;16.6667;83.3333;60.0;40.0;33.3333;8.3333;25.0;16.6667;100.0;90.9707;0.0;0.0;50.0;10.0;100.0;38.0952;0.0
2020;11;Noviembre;1;010150;61.066;46.7342;7.6913;92.3087;72.7778;22.5241;51.7456;15.8713;4.9897;18.9611;22.2479;15.0819;11.4523;14.2495;0.3744;17.429;84.8242;10.4085;1.5409
2020;11;Noviembre;1;070150;58.912;42.144;9.5829;90.4171;50.6962;39.0234;35.0184;26.4255;2.98;24.2716;17.3766;14.3627;31.7235;20.4277;0.4044;5.6719;73.948;28.7461;10.2347
2020;11;Noviembre;1;090150;63.6045;44.8862;4.6554;95.3446;47.6369;45.1128;41.2587;23.3296;4.6583;24.9063;36.086;19.0284;21.8889;9.7459;0.1692;15.841;74.6354;22.5237;4.6686
2020;11;Noviembre;1;170150;67.056;50.2931;16.2659;83.7341;68.5576;26.1276;34.7419;26.6587;3.1736;16.48;24.2643;11.4421;18.159;31.1018;0.8683;11.1108;80.6153;28.083;11.7024
2020;11;Noviembre;1;180150;63.8607;47.7214;9.7607;90.2393;71.0461;25.4139;34.9123;26.0813;6.1119;21.8151;29.0354;18.7228;14.0112;19.5723;1.0991;19.7804;84.6553;25.8212;8.6006
2020;11;Noviembre;2;070150;72.7273;61.5385;0.0;100.0;50.0;50.0;12.5;50.0;12.5;25.0;100.0;-10.5263;0.0;0.0;;0.0;50.0;38.4615;0.0
2020;11;Noviembre;2;170150;86.6667;76.4706;0.0;100.0;23.0769;76.9231;15.3846;46.1538;7.6923;30.7692;100.0;64.8688;50.0;0.0;0.0;15.3846;33.3333;0.0;0.0
2020;12;Diciembre;1;010150;59.3801;43.6662;6.3691;93.6309;74.0171;19.5485;54.8203;12.5328;4.8384;20.6444;21.4021;18.2559;13.2676;9.5788;0.6891;20.7499;84.5817;13.7917;5.4466
2020;12;Diciembre;1;070150;65.1321;47.7114;12.6831;87.3169;46.1154;37.7815;35.1877;23.7857;3.3529;24.8075;15.3193;13.3959;17.961;18.2679;1.2734;8.9525;74.3019;26.1359;8.5709
2020;12;Diciembre;1;090150;61.7304;43.2052;3.3655;96.6345;46.4022;46.5766;43.6448;23.7844;4.0954;23.888;22.6025;17.2821;18.1903;7.8555;0.3465;12.492;75.5127;21.0266;4.8229
2020;12;Diciembre;1;170150;63.0422;48.2399;11.8247;88.1753;69.9444;24.1797;41.867;23.2374;2.9518;17.8461;16.7197;14.2991;15.9791;25.3707;0.6159;10.6903;83.9744;18.0501;7.3144
2020;12;Diciembre;1;180150;68.2678;51.6021;7.2084;92.7916;69.6016;25.6473;35.4029;32.0608;6.9128;17.8668;18.5699;13.1265;13.3625;14.7455;2.3614;17.6698;83.5146;18.7814;6.6766
2020;12;Diciembre;2;070150;56.25;47.3684;11.1111;88.8889;25.0;12.5;11.1111;55.5556;0.0;22.2222;100.0;30.8809;25.0;100.0;0.0;0.0;83.3333;15.7895;0.0
2020;12;Diciembre;2;090150;75.0;52.9412;0.0;100.0;44.4444;55.5556;44.4444;33.3333;0.0;22.2222;100.0;59.5188;0.0;0.0;0.0;0.0;75.0;29.4118;0.0
2021;1;Enero;1;010150;64.2297;47.7358;7.0276;92.9724;71.2372;21.9945;54.1718;15.1054;7.2417;15.5895;23.3594;4.7252;11.2662;12.6222;0.4011;15.7874;80.3313;7.0936;2.4846
2021;1;Enero;1;070150;61.53;44.4531;9.2048;90.7952;54.7067;34.5351;42.6511;22.2557;4.715;20.9117;24.1047;2.5436;22.3123;14.5219;2.1831;8.5669;72.3241;18.0934;4.6453
2021;1;Enero;1;090150;61.0321;44.5514;2.9405;97.0595;48.0563;44.7581;43.99;27.0588;4.5532;20.003;16.9258;9.5056;20.6562;6.8579;0.8371;13.8594;74.6365;15.4465;4.325
2021;1;Enero;1;170150;60.9408;45.9981;13.5959;86.4041;70.7286;22.8408;50.222;14.6355;3.0355;16.3612;11.6448;3.2614;19.4448;20.6362;0.0;13.61;83.5887;15.4682;5.6062
2021;1;Enero;1;180150;64.2441;49.9801;4.6148;95.3852;72.8974;23.866;40.9929;24.854;9.7519;18.9257;18.8681;13.049;9.7587;5.8556;1.4295;18.2624;85.8755;15.0633;4.3883
2021;1;Enero;2;170150;60.2958;50.2053;10.7477;89.2523;37.0419;62.9581;21.7679;33.6059;5.6464;28.2321;58.875;43.1507;0.0;0.0;0.0;18.979;79.6062;41.9746;22.131
2021;1;Enero;2;180150;82.3529;66.6667;7.1429;92.8571;23.0769;76.9231;28.5714;35.7143;7.1429;21.4286;-125.0;-29.0625;0.0;0.0;0.0;7.6923;100.0;19.0476;0.0
2021;2;Febrero;1;010150;63.5637;49.8081;9.2295;90.7705;70.3626;23.8516;48.8237;19.9216;5.3835;14.5746;27.2813;12.5931;16.7445;17.4524;0.8473;13.74;81.4489;9.0333;2.0193
2021;2;Febrero;1;070150;60.7636;44.3036;10.3216;89.6784;52.8931;32.7359;41.3678;23.511;5.385;18.9707;37.5967;15.9044;24.93;18.6481;1.488;7.7293;71.9814;20.9753;5.9647
2021;2;Febrero;1;090150;63.2035;45.3341;4.9646;95.0354;47.8044;44.9701;39.7071;26.1797;4.4908;21.6474;27.0495;9.4362;20.2476;12.1923;0.0;12.4447;72.4033;19.5365;4.7927
2021;2;Febrero;1;170150;59.7967;46.5225;15.0098;84.9902;72.471;19.9317;46.0038;17.7664;3.9324;16.1886;10.5692;9.6373;18.0649;26.5899;0.7051;12.2481;83.9043;16.6608;5.2378
2021;2;Febrero;1;180150;63.3728;49.7185;6.5881;93.4119;78.7788;18.0183;38.668;20.9673;10.203;22.6181;19.7518;15.628;13.3314;10.2283;2.5579;16.963;82.6137;17.602;3.9108
2021;2;Febrero;2;010150;76.4706;59.0909;0.0;100.0;38.4615;53.8462;7.6923;0.0;23.0769;69.2308;;36.4532;0.0;0.0;25.0;7.6923;85.7143;18.1818;18.1818
2021;2;Febrero;2;170150;75.0;63.1579;16.6667;83.3333;20.0;30.0;25.0;33.3333;0.0;25.0;100.0;76.218;50.0;50.0;0.0;10.0;50.0;42.1053;0.0
2021;3;Marzo;1;010150;63.2649;48.2726;9.6217;90.3783;66.3543;25.8089;48.4943;20.4678;4.7668;16.1693;20.172;15.4733;12.084;19.2826;0.5838;16.8972;83.1385;10.1801;3.4413
2021;3;Marzo;1;070150;64.7276;48.0873;10.6947;89.3053;52.5584;38.5036;41.5155;21.3034;6.6869;19.5908;31.165;21.2182;19.0725;17.0178;3.6079;6.1127;75.6314;18.5572;4.0815
2021;3;Marzo;1;090150;60.8246;43.6101;3.4426;96.5574;47.2173;44.7969;43.2127;22.0838;3.6846;25.5158;20.4977;12.4108;26.1781;7.6405;1.0627;15.5592;72.1768;19.0174;4.7288
2021;3;Marzo;1;170150;58.8804;46.0589;12.7497;87.2503;67.4174;24.7295;46.9337;19.6021;3.7598;15.9219;20.6234;10.3736;18.0336;22.4558;0.4508;10.2096;81.5223;17.4123;5.7031
2021;3;Marzo;1;180150;66.8922;50.1579;7.204;92.796;66.8675;29.6727;33.9356;28.1568;8.8468;20.6185;29.1764;29.4187;13.9429;11.1735;3.8951;18.7509;84.4344;20.7859;7.943
2021;3;Marzo;2;070150;89.4737;68.0;0.0;100.0;47.0588;47.0588;35.2941;23.5294;5.8824;35.2941;71.4286;41.4385;0.0;0.0;0.0;5.8824;60.0;12.0;0.0
2021;3;Marzo;2;170150;62.7305;39.4671;11.2788;88.7212;45.7477;41.5397;11.2788;57.903;0.0;19.5394;-641.1434;1.1714;0.0;0.0;0.0;22.0234;77.0562;72.696;15.4233
2021;4;Abril;1;010150;64.8761;47.581;7.1783;92.8217;72.4881;19.7786;48.7286;18.3261;6.1935;18.7615;34.3476;25.7484;12.988;13.2277;1.9044;19.9194;82.6678;10.0209;3.7712
2021;4;Abril;1;070150;65.3224;47.0581;10.5244;89.4756;55.646;36.452;36.2391;29.1582;4.7665;18.672;32.4214;20.2312;26.0351;18.8999;2.8366;12.1272;75.3455;22.2189;7.338
2021;4;Abril;1;090150;61.5101;45.5788;4.0751;95.9249;41.549;49.1222;37.2738;28.9647;4.0481;23.5828;18.575;12.6949;24.4647;10.8461;0.2848;12.4935;72.3759;23.7452;8.6429
2021;4;Abril;1;170150;59.4861;45.2277;11.6767;88.3233;70.9078;22.0211;47.0166;20.4532;2.4161;16.5768;8.488;11.2;16.6869;19.6651;0.4106;12.5638;82.5709;16.4209;5.8159
2021;4;Abril;1;180150;65.364;50.143;5.8603;94.1397;71.4648;25.2807;39.8256;20.8622;10.1701;20.9644;14.9969;15.7307;9.7209;10.044;1.1267;17.6152;80.9887;20.4301;6.1024
2021;4;Abril;2;170150;71.09;56.0622;2.7734;97.2266;36.1218;63.8782;24.4001;40.4799;10.7199;16.0799;4.4979;29.7106;28.4299;0.0;0.0;5.5129;69.4763;19.2251;0.0
2021;4;Abril;2;180150;77.7778;60.8696;0.0;100.0;35.7143;64.2857;7.1429;57.1429;14.2857;21.4286;;-55.1745;0.0;0.0;0.0;7.1429;100.0;39.1304;0.0
2021;5;Mayo;1;010150;63.1427;47.8497;7.2254;92.7746;72.577;22.1956;55.1218;15.347;6.1554;16.0317;23.0708;13.5078;11.8032;10.0495;1.4768;15.7852;83.7718;7.198;2.2866
2021;5;Mayo;1;070150;63.2571;45.4293;8.8413;91.1587;53.6092;38.5531;37.8304;25.3248;6.7052;21.1988;35.1256;27.5683;22.3458;17.4787;0.4606;9.7304;79.073;18.3825;4.0741
2021;5;Mayo;1;090150;66.146;47.4111;6.6901;93.3099;48.9127;43.4645;42.8058;19.4727;5.2585;23.5762;35.0733;24.9433;24.8629;15.248;0.4157;15.3548;73.4495;18.2048;4.8456
2021;5;Mayo;1;170150;61.2261;45.7056;14.7042;85.2958;68.1379;23.1882;43.2538;23.0362;3.2222;14.1126;15.0186;40.377;21.6845;27.7038;0.0;13.8093;82.409;18.8331;7.5153
2021;5;Mayo;1;180150;65.9801;50.8213;9.3939;90.6061;70.3947;25.0339;35.7461;27.0412;8.6303;17.9333;20.8199;16.4339;14.1293;19.0522;4.1873;19.1398;82.3113;18.5229;6.5478
2021;5;Mayo;2;010150;82.3529;63.6364;0.0;100.0;21.4286;71.4286;14.2857;21.4286;14.2857;50.0;44.4444;32.377;0.0;0.0;75.0;0.0;85.7143;0.0;0.0
2021;5;Mayo;2;090150;60.0;38.4615;0.0;100.0;0.0;100.0;26.6667;33.3333;20.0;20.0;50.0;34.8218;0.0;0.0;0.0;0.0;85.0;38.4615;0.0
2021;5;Mayo;2;170150;90.4762;76.0;0.0;100.0;26.3158;52.6316;21.0526;15.7895;5.2632;57.8947;100.0;60.4756;20.0;0.0;0.0;21.0526;77.7778;0.0;0.0
2021;6;Junio;1;010150;63.2567;48.2897;5.2298;94.7702;71.6174;21.9929;50.2601;18.8756;6.4359;17.3459;16.992;17.0827;9.5495;8.3917;0.9506;15.8741;83.2988;10.2157;1.8731
2021;6;Junio;1;070150;65.2923;46.0128;7.8043;92.1957;51.7967;37.6948;42.8707;23.2347;4.8781;20.6818;42.8719;28.1605;22.0421;11.5323;1.0084;8.6005;77.3918;21.1982;3.6646
2021;6;Junio;1;090150;65.4881;47.6231;4.6681;95.3319;47.6345;45.7558;40.5243;24.2854;5.2844;24.0005;32.8907;14.2127;19.6437;9.3869;0.6966;16.1487;76.6769;18.4027;4.8976
2021;6;Junio;1;170150;61.7399;46.5378;11.6608;88.3392;69.7551;25.1578;44.3367;23.3972;3.9897;16.1745;22.6162;17.7196;18.2707;23.4327;0.1201;10.8882;78.5832;18.6031;5.3279
2021;6;Junio;1;180150;65.903;50.0046;5.5458;94.4542;65.9101;28.3145;37.8302;21.7722;9.769;24.5548;20.0328;21.1555;10.3628;11.1132;1.1726;20.4749;84.8155;16.5196;5.4844
2021;6;Junio;2;070150;64.7059;47.8261;9.0909;90.9091;50.0;40.0;36.3636;9.0909;0.0;45.4545;11.1111;40.9933;25.0;50.0;0.0;0.0;75.0;13.0435;13.0435
2021;6;Junio;2;170150;79.4387;59.9551;7.6995;92.3005;44.4219;47.2363;25.6027;38.404;2.5977;25.6962;82.6382;57.8628;0.0;18.0914;0.0;8.3418;81.0352;7.7311;4.6723
2021;7;Julio;1;010150;62.5415;46.2988;6.8108;93.1892;70.4161;22.232;52.3635;17.7095;5.6112;17.081;18.8472;16.836;13.1566;14.5312;0.7819;17.6763;80.6049;14.7014;3.5
2021;7;Julio;1;070150;66.5944;47.2381;10.7703;89.2297;50.8128;38.6319;39.0741;24.3965;5.1361;20.2434;36.9436;22.8987;19.1056;18.0118;3.5953;9.6209;77.4965;18.4913;5.8267
2021;7;Julio;1;090150;61.6301;44.6044;4.2376;95.7624;45.8221;46.0248;41.0234;20.9111;3.7952;27.7656;31.9002;25.2651;19.0003;8.2635;0.4933;12.7743;77.0124;22.5647;4.7881
2021;7;Julio;1;170150;63.2503;49.1478;10.411;89.589;66.6354;25.4218;45.1781;24.4822;3.2652;14.9882;21.2884;25.3852;14.4828;14.4259;0.2018;12.3125;78.6312;15.9781;5.9248
2021;7;Julio;1;180150;69.4004;52.9646;6.356;93.644;69.3374;24.4023;37.3481;22.1894;10.862;22.7252;27.9111;14.7245;9.961;8.8198;3.208;22.4422;79.9512;15.9385;5.6075
2021;7;Julio;2;170150;52.2513;40.0629;0.0;100.0;66.7103;33.2897;50.0655;33.2897;0.0;16.6448;39.9058;51.0498;0.0;0.0;0.0;24.8691;87.5492;16.6055;0.0
2021;7;Julio;2;180150;81.25;65.0;23.0769;76.9231;20.0;60.0;15.3846;23.0769;15.3846;23.0769;37.5;39.2084;20.0;50.0;0.0;20.0;75.0;10.0;10.0
2021;8;Agosto;1;010150;65.5346;50.4188;6.7485;93.2515;74.1066;20.0423;55.7894;14.098;5.0434;17.6213;28.8181;19.4277;15.9456;12.7512;2.3383;17.8335;77.9661;6.1934;0.4894
2021;8;Agosto;1;070150;62.7591;45.3514;8.0189;91.9811;55.881;34.6581;43.9885;22.91;4.6481;19.9204;34.1591;15.0823;20.8664;14.8355;1.3963;9.4265;79.0912;18.8134;6.2845
2021;8;Agosto;1;090150;63.7974;46.0531;3.9165;96.0835;47.6202;43.7287;43.8902;19.3179;4.279;26.7436;31.1243;20.9335;23.4959;9.1437;0.1457;15.608;74.7342;18.1506;2.9543
2021;8;Agosto;1;170150;65.9339;50.4047;11.5642;88.4358;68.2028;24.4483;46.5543;23.863;3.6373;13.7335;13.3584;12.7847;21.1729;18.7287;1.0907;14.36;77.8815;16.1834;5.6076
2021;8;Agosto;1;180150;69.1554;53.7628;6.9204;93.0796;73.7637;22.1363;41.5777;20.0152;9.8819;21.0816;24.0645;-0.398;16.7715;14.3006;3.6187;18.7638;79.944;12.0164;3.5155
2021;8;Agosto;2;010150;68.4211;52.0;7.6923;92.3077;25.0;75.0;61.5385;7.6923;7.6923;15.3846;67.8571;57.0294;0.0;0.0;0.0;25.0;66.6667;0.0;0.0
2021;8;Agosto;2;090150;57.6923;37.5;0.0;100.0;0.0;100.0;20.0;26.6667;13.3333;40.0;-200.0;-26.373;20.0;0.0;0.0;0.0;81.8182;45.0;22.5
2021;8;Agosto;2;170150;80.9524;68.0;11.7647;88.2353;46.6667;46.6667;29.4118;29.4118;5.8824;23.5294;77.7778;50.1741;40.0;16.6667;0.0;13.3333;66.6667;12.0;12.0
2021;9;Septiembre;1;010150;70.1147;53.2673;8.6608;91.3392;73.1815;23.1852;50.8922;16.0265;6.242;17.5632;27.2789;22.275;17.3186;16.4372;2.588;14.1623;82.4339;9.2222;1.1919
2021;9;Septiembre;1;070150;65.1882;48.0977;6.1422;93.8578;55.2952;38.4639;43.1389;22.236;4.7637;23.6027;33.243;24.1032;21.3877;11.3443;4.0518;8.8835;74.0731;14.0982;3.102
2021;9;Septiembre;1;090150;63.2234;45.2265;5.1359;94.8641;49.9882;40.6577;45.2453;19.6211;3.6242;25.1869;26.8171;23.0905;22.2959;12.9886;0.0;14.4897;76.3233;19.2976;4.8314
2021;9;Septiembre;1;170150;66.1478;49.5848;11.3985;88.6015;64.2597;26.633;43.2241;21.6086;5.3467;17.25;23.2256;12.8703;19.5947;18.9794;0.7563;12.9761;77.4689;19.8559;8.2912
2021;9;Septiembre;1;180150;70.5139;54.1701;5.7769;94.2231;68.1336;28.2697;37.5565;21.5486;9.9173;24.6022;25.4251;13.6498;11.8653;10.1465;8.3518;19.2162;78.3962;12.4562;4.8639
2021;9;Septiembre;2;070150;71.4286;50.0;0.0;100.0;53.3333;40.0;33.3333;33.3333;13.3333;20.0;100.0;63.0024;33.3333;0.0;28.5714;0.0;80.0;0.0;0.0
2021;9;Septiembre;2;170150;79.3184;58.0091;7.8107;92.1893;36.1575;59.3072;29.1522;24.5351;17.1604;21.3415;53.8089;57.6258;61.2212;6.6913;0.0;10.7401;81.8907;20.2291;13.2728
2021;10;Octubre;1;010150;63.6028;48.103;6.0079;93.9921;68.9457;26.5412;53.7269;12.9802;7.0172;19.9618;22.2858;19.4413;11.3514;9.2625;0.7359;15.8266;80.7178;6.9044;1.7346
2021;10;Octubre;1;070150;62.809;45.2299;6.0046;93.9954;52.2706;39.2743;44.0792;24.2049;5.2033;20.508;35.1521;27.5085;18.3958;12.6942;2.0881;6.6016;81.5282;16.6097;3.32
2021;10;Octubre;1;090150;62.0394;43.5955;4.0405;95.9595;47.1767;44.3431;43.9729;21.3234;3.9376;25.3658;31.3609;25.4725;17.6745;8.3896;0.4987;14.7927;77.0356;21.0022;5.0917
2021;10;Octubre;1;170150;64.273;49.3075;9.9348;90.0652;63.9286;30.7438;44.9288;21.2053;4.5901;18.7826;24.4858;20.1547;18.3027;17.0675;0.6634;13.2534;79.6089;17.5563;5.9752
2021;10;Octubre;1;180150;70.2763;54.5948;5.7139;94.2861;70.7777;22.526;40.5995;22.5773;11.2978;19.0592;25.7027;11.941;13.3343;11.2002;3.1619;20.2301;82.4186;13.5797;5.1748
2021;10;Octubre;2;170150;64.117;52.0905;0.0;100.0;40.2522;37.7302;19.4956;50.0;4.2434;26.261;100.0;75.926;50.0;0.0;0.0;22.478;56.1853;40.6214;6.6312
2021;10;Octubre;2;180150;78.9474;65.2174;20.0;80.0;25.0;66.6667;26.6667;26.6667;6.6667;20.0;12.5;11.5723;16.6667;20.0;0.0;33.3333;55.5556;17.3913;17.3913
2021;12;Diciembre;1;010150;65.2706;50.1683;6.9879;93.0121;67.941;27.5243;52.9602;17.99;5.0505;16.9504;16.3551;13.0861;16.1225;13.9773;2.8519;15.2059;81.3213;7.2562;2.4604
2021;12;Diciembre;1;070150;64.5379;47.8175;6.5535;93.4465;57.9425;37.1087;44.1557;21.9224;7.2712;20.0324;33.5625;27.7508;19.9633;12.4621;4.0584;8.5475;76.229;15.4892;3.935
2021;12;Diciembre;1;090150;65.0914;46.3184;3.9958;96.0042;49.0052;42.3224;45.5788;23.0025;3.4934;23.3519;29.5228;21.1286;18.774;7.2863;0.0;16.3663;76.0857;14.3221;4.3179
2021;12;Diciembre;1;170150;63.7453;48.8391;10.1106;89.8894;68.525;26.2181;45.1924;21.2504;3.7827;17.6295;17.877;6.3888;18.5996;15.3985;0.526;14.0934;78.3128;18.3526;8.5175
2021;12;Diciembre;1;180150;68.0952;53.4027;6.5756;93.4244;70.4109;23.7476;45.8505;22.2251;8.3504;16.747;18.8442;20.9226;10.5416;12.068;3.1498;19.5622;85.0379;14.239;2.8496
2021;12;Diciembre;2;070150;64.8331;43.0336;0.2769;99.7231;81.4062;18.5938;48.8923;26.1077;0.5539;24.1692;80.707;55.9243;31.8725;1.0837;0.0;0.0;70.7885;0.0;0.0
2021;12;Diciembre;2;180150;92.8571;86.6667;0.0;100.0;46.1538;53.8462;15.3846;7.6923;7.6923;69.2308;100.0;47.7273;0.0;0.0;100.0;23.0769;66.6667;13.3333;13.3333
2022;1;Enero;1;010150;64.8037;49.5901;4.7916;95.2084;69.0512;25.7064;55.6616;16.9486;4.7256;17.5383;19.1504;9.6638;11.8411;8.0742;0.4081;15.9787;81.3587;4.9145;0.8194
2022;1;Enero;1;070150;62.4226;46.2841;7.8982;92.1018;56.1132;38.2401;47.1024;23.1688;4.0738;17.7568;30.2723;6.4983;18.9091;12.9963;1.2366;7.1297;79.6965;11.692;3.241
2022;1;Enero;1;090150;60.7867;43.8105;5.0487;94.9513;43.9482;49.3625;44.4;22.6904;3.3084;24.0128;23.0747;11.872;19.0437;12.5408;0.0;16.1451;75.6675;16.2736;4.8551
2022;1;Enero;1;170150;62.6948;47.6573;12.5167;87.4833;70.2076;24.135;49.9143;20.3502;3.1693;12.6122;21.5816;15.2451;22.5012;20.9277;0.0;13.6153;81.9292;16.0639;4.1823
2022;1;Enero;1;180150;67.798;52.6572;5.6087;94.3913;73.0535;22.9986;45.4498;19.7278;10.6988;17.616;21.159;1.0066;11.101;12.2238;3.398;19.4177;85.1528;11.4603;5.5421
2022;1;Enero;2;010150;83.3333;57.6923;6.6667;93.3333;50.0;35.7143;33.3333;33.3333;6.6667;20.0;62.5;-75.6811;33.3333;14.2857;14.2857;21.4286;70.0;0.0;0.0
2022;1;Enero;2;170150;70.0244;55.5771;14.8492;85.1508;43.5967;53.0655;37.1229;26.8561;9.1648;12.007;52.0727;63.6626;0.0;14.5757;0.0;22.8202;85.1223;6.6576;6.6576
2022;1;Enero;2;180150;75.0;57.1429;0.0;100.0;33.3333;58.3333;50.0;16.6667;0.0;25.0;0.0;-62.0072;25.0;;0.0;0.0;87.5;0.0;0.0
2022;2;Febrero;1;010150;63.3667;48.3295;5.7025;94.2975;71.1418;25.4568;52.4142;16.836;6.1559;18.7831;20.3588;23.1547;10.8369;10.142;1.0923;14.0295;85.6602;4.1598;1.6047
2022;2;Febrero;1;070150;64.3539;47.5944;8.2469;91.7531;57.7508;37.1834;36.6009;25.452;4.6861;24.9274;37.1953;20.4875;19.5016;16.368;1.6725;8.3825;73.27;13.6884;2.2936
2022;2;Febrero;1;090150;61.7089;44.1072;3.1905;96.8095;47.5986;46.0341;38.9332;25.3939;2.4513;29.6528;22.6518;22.9611;18.7403;8.2937;0.3585;14.9491;76.4668;20.467;8.3607
2022;2;Febrero;1;170150;64.1469;49.1461;9.9745;90.0255;68.6307;24.6309;46.0089;21.5458;3.6337;18.0991;28.2273;22.5367;16.786;18.4175;0.2159;11.0097;78.9947;16.9259;6.402
2022;2;Febrero;1;180150;66.1523;50.8261;4.725;95.275;69.1751;27.6016;36.0934;22.4983;9.1908;27.42;21.1571;8.8579;9.8119;7.5387;0.4006;17.7796;82.053;14.3893;3.5156
2022;2;Febrero;2;010150;72.2222;59.0909;7.6923;92.3077;50.0;50.0;7.6923;30.7692;7.6923;46.1538;;43.6848;0.0;0.0;0.0;0.0;83.3333;18.1818;0.0
2022;2;Febrero;2;170150;61.9048;40.625;15.3846;84.6154;54.5455;27.2727;23.0769;38.4615;7.6923;15.3846;100.0;44.0159;40.0;50.0;0.0;9.0909;72.7273;50.0;50.0
2022;3;Marzo;1;010150;64.0193;49.928;7.245;92.755;70.9522;26.2828;56.4392;15.8132;4.6397;15.5139;17.5763;9.7676;10.396;11.6406;0.9649;17.4758;82.0909;5.7742;0.385
2022;3;Marzo;1;070150;61.6269;45.433;7.1701;92.8299;58.6422;36.418;46.6059;21.6561;5.3745;19.1934;29.3664;20.5877;23.1612;12.2969;1.4944;9.421;72.665;11.0774;2.5568
2022;3;Marzo;1;090150;63.7291;46.4957;5.552;94.448;51.1252;40.9802;45.5581;22.6476;3.7967;21.6643;28.3578;16.7007;19.6292;9.5018;0.8732;18.6477;73.6561;10.4325;3.3061
2022;3;Marzo;1;170150;63.8869;48.7599;9.8174;90.1826;67.938;26.6181;47.847;20.6818;3.6553;16.1858;19.0768;15.3188;17.7935;17.2139;0.0983;12.2397;81.0748;16.2129;6.8503
2022;3;Marzo;1;180150;67.1129;50.8699;7.8785;92.1215;67.6928;28.5893;42.8984;20.0206;7.1716;21.9792;24.6913;19.9846;15.9369;16.3778;2.5666;14.7178;83.1435;14.825;4.5797
2022;3;Marzo;2;070150;65.0655;48.5038;0.0;100.0;80.4853;18.3015;69.5663;9.7058;1.2132;19.5147;63.3164;42.9707;3.6196;0.0;0.0;0.0;80.0294;0.0;0.0
2022;3;Marzo;2;180150;83.6365;68.235;3.913;96.087;46.3477;46.3477;23.0743;21.8634;18.7577;32.3915;43.5912;43.5261;0.0;0.0;18.3148;14.6091;68.4805;0.0;0.0
2022;4;Abril;1;010150;65.4086;47.6977;5.6091;94.3909;68.7952;28.1354;56.0557;16.6329;5.6382;16.0642;36.6795;23.9739;12.8221;9.4863;0.6385;18.8278;83.1527;6.1947;1.1132
2022;4;Abril;1;070150;65.5199;48.1672;7.3435;92.6565;53.5232;42.1359;41.0921;25.108;4.9197;21.5367;33.6096;25.0386;24.984;13.5949;1.4396;12.7238;72.8476;14.225;4.0108
2022;4;Abril;1;090150;61.4236;44.7161;3.8393;96.1607;47.5154;45.1935;41.8286;22.0395;2.8848;28.8912;39.6194;24.3076;25.9523;8.8484;0.3391;15.5024;71.0455;13.314;2.6907
2022;4;Abril;1;170150;63.1698;48.6479;10.735;89.265;69.8217;22.5682;48.3957;23.6129;1.3038;15.5317;10.8368;11.4431;18.2083;18.5732;0.5171;11.9903;81.1669;12.9141;5.9478
2022;4;Abril;1;180150;73.4327;57.6344;5.7827;94.2173;69.7572;27.4107;38.8321;19.0393;12.4335;23.2465;26.9158;25.0862;12.8509;12.4182;6.8749;19.2219;74.3659;16.5938;5.854
2022;4;Abril;2;010150;94.4444;65.3846;0.0;100.0;47.0588;47.0588;47.0588;23.5294;5.8824;23.5294;14.2857;1.3479;0.0;0.0;0.0;11.7647;70.0;0.0;0.0
2022;4;Abril;2;170150;74.2616;55.3459;7.6704;92.3296;58.1536;37.8466;30.6817;38.3521;3.9774;19.3183;76.3445;66.735;50.0;17.0736;0.0;29.5389;79.2584;8.1757;8.1757
2022;4;Abril;2;180150;78.9474;68.1818;6.6667;93.3333;57.1429;35.7143;33.3333;13.3333;13.3333;33.3333;0.0;15.0825;14.2857;0.0;0.0;14.2857;55.5556;0.0;0.0
